MM/DD/YYYY,ID,YEAR,MONTH,DAY,TOBS,TOBS_FLAGS,SNWD,SNWD_FLAGS,MDPR,MDPR_FLAGS,WT01,WT01_FLAGS,TMIN,TMIN_FLAGS,DAPR,DAPR_FLAGS,SNOW,SNOW_FLAGS,PRCP,PRCP_FLAGS,TMAX,TMAX_FLAGS,WT03,WT03_FLAGS
1959-05-11,USC00047767,1959,05,11,144.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-05-12,USC00047767,1959,05,12,172.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-05-13,USC00047767,1959,05,13,144.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,8.0,__0,172.0,__0,nan,nan
1959-05-14,USC00047767,1959,05,14,139.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-05-15,USC00047767,1959,05,15,139.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-05-16,USC00047767,1959,05,16,150.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-05-17,USC00047767,1959,05,17,139.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-05-18,USC00047767,1959,05,18,139.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-05-19,USC00047767,1959,05,19,133.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-05-20,USC00047767,1959,05,20,156.0,__0,0.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-05-21,USC00047767,1959,05,21,144.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-05-22,USC00047767,1959,05,22,156.0,__0,0.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-05-23,USC00047767,1959,05,23,161.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-05-24,USC00047767,1959,05,24,122.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-05-25,USC00047767,1959,05,25,128.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,139.0,__0,nan,nan
1959-05-26,USC00047767,1959,05,26,122.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-05-27,USC00047767,1959,05,27,133.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-05-28,USC00047767,1959,05,28,156.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-05-29,USC00047767,1959,05,29,144.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,206.0,__0,nan,nan
1959-05-30,USC00047767,1959,05,30,144.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-05-31,USC00047767,1959,05,31,144.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-06-01,USC00047767,1959,06,1,144.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-06-02,USC00047767,1959,06,2,144.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-03,USC00047767,1959,06,3,161.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-04,USC00047767,1959,06,4,167.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-06-05,USC00047767,1959,06,5,156.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-06-06,USC00047767,1959,06,6,144.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-07,USC00047767,1959,06,7,144.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-08,USC00047767,1959,06,8,144.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-09,USC00047767,1959,06,9,144.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-10,USC00047767,1959,06,10,144.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-06-11,USC00047767,1959,06,11,144.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-06-12,USC00047767,1959,06,12,150.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-06-13,USC00047767,1959,06,13,144.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-06-14,USC00047767,1959,06,14,144.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-06-24,USC00047767,1959,06,24,100.0,_I0,0.0,__0,nan,nan,nan,nan,111.0,_I0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-06-25,USC00047767,1959,06,25,156.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-06-26,USC00047767,1959,06,26,189.0,_I0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-06-27,USC00047767,1959,06,27,156.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,_I0,nan,nan
1959-06-28,USC00047767,1959,06,28,189.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,222.0,__0,nan,nan
1959-06-29,USC00047767,1959,06,29,178.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,244.0,__0,nan,nan
1959-06-30,USC00047767,1959,06,30,128.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-07-01,USC00047767,1959,07,1,139.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-07-02,USC00047767,1959,07,2,150.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-07-03,USC00047767,1959,07,3,161.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-07-04,USC00047767,1959,07,4,139.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-07-05,USC00047767,1959,07,5,161.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-07-06,USC00047767,1959,07,6,150.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-07-07,USC00047767,1959,07,7,178.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,206.0,__0,nan,nan
1959-07-08,USC00047767,1959,07,8,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-07-09,USC00047767,1959,07,9,178.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,206.0,__0,nan,nan
1959-07-10,USC00047767,1959,07,10,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-07-11,USC00047767,1959,07,11,211.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,217.0,__0,nan,nan
1959-07-12,USC00047767,1959,07,12,211.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,222.0,__0,nan,nan
1959-07-14,USC00047767,1959,07,14,150.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__0,0.0,__0,217.0,__0,nan,nan
1959-07-15,USC00047767,1959,07,15,139.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,150.0,__0,nan,nan
1959-07-16,USC00047767,1959,07,16,139.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-07-17,USC00047767,1959,07,17,139.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-07-18,USC00047767,1959,07,18,161.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-07-19,USC00047767,1959,07,19,156.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-07-20,USC00047767,1959,07,20,161.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-07-21,USC00047767,1959,07,21,211.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,233.0,__0,nan,nan
1959-07-22,USC00047767,1959,07,22,167.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-07-23,USC00047767,1959,07,23,167.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-07-24,USC00047767,1959,07,24,200.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-07-25,USC00047767,1959,07,25,156.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-07-26,USC00047767,1959,07,26,156.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-07-27,USC00047767,1959,07,27,189.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-07-28,USC00047767,1959,07,28,178.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-07-29,USC00047767,1959,07,29,150.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-07-30,USC00047767,1959,07,30,150.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-07-31,USC00047767,1959,07,31,150.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-01,USC00047767,1959,08,1,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-08-02,USC00047767,1959,08,2,139.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-03,USC00047767,1959,08,3,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-08-04,USC00047767,1959,08,4,133.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-08-05,USC00047767,1959,08,5,144.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-08-06,USC00047767,1959,08,6,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-08-07,USC00047767,1959,08,7,139.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-08-08,USC00047767,1959,08,8,133.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-09,USC00047767,1959,08,9,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-10,USC00047767,1959,08,10,139.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-08-11,USC00047767,1959,08,11,189.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-08-12,USC00047767,1959,08,12,211.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,233.0,__0,nan,nan
1959-08-13,USC00047767,1959,08,13,156.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-08-14,USC00047767,1959,08,14,156.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-08-15,USC00047767,1959,08,15,156.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-08-16,USC00047767,1959,08,16,156.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-08-17,USC00047767,1959,08,17,156.0,_I0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-18,USC00047767,1959,08,18,144.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,_I0,nan,nan
1959-08-19,USC00047767,1959,08,19,144.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-08-20,USC00047767,1959,08,20,144.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-21,USC00047767,1959,08,21,167.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-08-22,USC00047767,1959,08,22,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-08-23,USC00047767,1959,08,23,211.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,233.0,__0,nan,nan
1959-08-24,USC00047767,1959,08,24,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,278.0,__0,nan,nan
1959-08-25,USC00047767,1959,08,25,150.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,278.0,__0,nan,nan
1959-08-26,USC00047767,1959,08,26,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-08-27,USC00047767,1959,08,27,150.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-08-28,USC00047767,1959,08,28,150.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-08-29,USC00047767,1959,08,29,161.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-08-30,USC00047767,1959,08,30,167.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-08-31,USC00047767,1959,08,31,178.0,__0,0.0,__0,nan,nan,nan,nan,172.0,__0,nan,nan,0.0,__0,0.0,__0,250.0,__0,nan,nan
1959-09-01,USC00047767,1959,09,1,183.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-02,USC00047767,1959,09,2,178.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-03,USC00047767,1959,09,3,183.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-05,USC00047767,1959,09,5,178.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-09-06,USC00047767,1959,09,6,172.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-09-07,USC00047767,1959,09,7,172.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-08,USC00047767,1959,09,8,161.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-09,USC00047767,1959,09,9,156.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,172.0,__0,nan,nan
1959-09-10,USC00047767,1959,09,10,194.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-09-11,USC00047767,1959,09,11,189.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,206.0,__0,nan,nan
1959-09-12,USC00047767,1959,09,12,183.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-09-13,USC00047767,1959,09,13,183.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,222.0,__0,nan,nan
1959-09-14,USC00047767,1959,09,14,194.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-09-15,USC00047767,1959,09,15,156.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-09-16,USC00047767,1959,09,16,156.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-09-17,USC00047767,1959,09,17,178.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,18.0,__0,178.0,__0,nan,nan
1959-09-18,USC00047767,1959,09,18,178.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,503.0,__0,189.0,__0,nan,nan
1959-09-19,USC00047767,1959,09,19,178.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,0.0,__0,206.0,__0,nan,nan
1959-09-20,USC00047767,1959,09,20,156.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-09-21,USC00047767,1959,09,21,167.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-09-22,USC00047767,1959,09,22,183.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-09-23,USC00047767,1959,09,23,144.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-09-24,USC00047767,1959,09,24,144.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-09-25,USC00047767,1959,09,25,189.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,211.0,__0,nan,nan
1959-09-26,USC00047767,1959,09,26,167.0,__0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,228.0,__0,nan,nan
1959-09-27,USC00047767,1959,09,27,172.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-09-28,USC00047767,1959,09,28,167.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-09-29,USC00047767,1959,09,29,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,250.0,__0,nan,nan
1959-09-30,USC00047767,1959,09,30,167.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-10-01,USC00047767,1959,10,1,178.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,261.0,__0,nan,nan
1959-10-02,USC00047767,1959,10,2,189.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,278.0,__0,nan,nan
1959-10-03,USC00047767,1959,10,3,156.0,__0,0.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-10-04,USC00047767,1959,10,4,128.0,__0,0.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan,0.0,__0,0.0,__0,156.0,__0,nan,nan
1959-10-05,USC00047767,1959,10,5,150.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-10-06,USC00047767,1959,10,6,139.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,150.0,__0,nan,nan
1959-10-07,USC00047767,1959,10,7,150.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,167.0,__0,nan,nan
1959-10-08,USC00047767,1959,10,8,144.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-10-09,USC00047767,1959,10,9,139.0,__0,0.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan,0.0,__0,15.0,__0,161.0,__0,nan,nan
1959-10-10,USC00047767,1959,10,10,178.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,200.0,__0,nan,nan
1959-10-11,USC00047767,1959,10,11,172.0,__0,0.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,__0,178.0,__0,nan,nan
1959-10-12,USC00047767,1959,10,12,161.0,__0,0.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan,0.0,__0,0.0,__0,183.0,__0,nan,nan
1959-10-13,USC00047767,1959,10,13,211.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,278.0,__0,nan,nan
1959-10-14,USC00047767,1959,10,14,211.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,289.0,__0,nan,nan
1959-10-15,USC00047767,1959,10,15,189.0,__0,0.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan,0.0,__0,0.0,__0,244.0,__0,nan,nan
1959-10-16,USC00047767,1959,10,16,189.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,289.0,__0,nan,nan
1959-10-17,USC00047767,1959,10,17,133.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-10-18,USC00047767,1959,10,18,133.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,144.0,__0,nan,nan
1959-10-19,USC00047767,1959,10,19,133.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,nan,nan,nan,nan
1959-10-20,USC00047767,1959,10,20,144.0,__0,0.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
1959-10-21,USC00047767,1959,10,21,156.0,__0,0.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-10-22,USC00047767,1959,10,22,167.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,194.0,__0,nan,nan
1959-10-23,USC00047767,1959,10,23,206.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,289.0,__0,nan,nan
1959-10-24,USC00047767,1959,10,24,178.0,__0,0.0,__0,nan,nan,nan,nan,150.0,__0,nan,nan,0.0,__0,0.0,__0,283.0,__0,nan,nan
1959-10-25,USC00047767,1959,10,25,139.0,__0,0.0,__0,nan,nan,nan,nan,133.0,__0,nan,nan,0.0,__0,0.0,__0,178.0,__0,nan,nan
1959-10-26,USC00047767,1959,10,26,128.0,_I0,0.0,__0,nan,nan,nan,nan,122.0,__0,nan,nan,0.0,__0,0.0,__0,139.0,__0,nan,nan
1959-10-27,USC00047767,1959,10,27,139.0,__0,0.0,__0,nan,nan,nan,nan,139.0,_I0,nan,nan,0.0,__0,0.0,__0,161.0,__0,nan,nan
1959-10-28,USC00047767,1959,10,28,150.0,__0,0.0,__0,nan,nan,nan,nan,139.0,__0,nan,nan,0.0,__0,0.0,__0,189.0,__0,nan,nan
